 2017-11-22 00:00:30 895 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=90029348,spamdata=我在贴发票
 2017-11-22 00:19:10 765 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=96878321,spamdata=我发现荔枝认识的，在这个软件发现了，最重要主播竟然还记得我
 2017-11-22 00:19:42 337 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=86619178,spamdata=百度云共享
 2017-11-22 00:20:00 141 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=64596976,spamdata=太困了(இдஇ; )
 2017-11-22 00:22:06 598 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=46818112,spamdata=你用的不是QQ音乐？
 2017-11-22 00:22:22 413 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=94275501,spamdata=前一段时间每天忙的才睡4个小时 累死了 去医院体检 那医生还说我进入了老年期  心里一万个法克鱿 飞过
 2017-11-22 00:24:46 208 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=private_letter,uid=97336221,spamdata=餐饮案例：校园微信外卖实践， 四个月营业额破百万的案例讲解，请関注公众呺：商道VIP，回复字母C，还可免，费，获，取一本《商道智慧》里面有135个经典商业模式、营销案例讲解，希望能帮到你！
 2017-11-22 00:25:02 21 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=private_letter,uid=96156282,spamdata=餐饮案例：校园微信外卖实践， 四个月营业额破百万的案例讲解，请関注公众呺：商道VIP，回复字母C，还可免，费，获，取一本《商道智慧》里面有135个经典商业模式、营销案例讲解，希望能帮到你！
 2017-11-22 00:26:15 988 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=app_comment,uid=43764830,spamdata=还有一次白云瑞都见到了包大人！后来把王顺抓回去，又说没见过包大人咯！
 2017-11-22 00:27:22 761 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=92099108,spamdata=哈哈哈(ಡωಡ)hiahiahia 
 2017-11-22 00:27:28 204 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=97068243,spamdata=看她荔枝上照片有
 2017-11-22 00:27:31 989 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=app_comment,uid=97349152,spamdata=😚😚😚
 2017-11-22 00:27:48 925 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=92869706,spamdata=空空你在酷狗上找一下 东京食尸鬼四国版 有没有
 2017-11-22 00:28:15 900 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=private_letter,uid=96152160,spamdata=餐饮案例：肉夹馍用微信做营销，一天销售1200个的案例讲解，请関注公众呺：商道VIP，回复字母C，还可免，费，获，取一本《商道智慧》里面有135个经典商业模式、营销案例讲解，希望能帮到你！
 2017-11-22 00:28:23 141 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=57169085,spamdata=微信号龙爷有吗
 2017-11-22 00:29:58 841 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=86584014,spamdata=杭白菊，非洲黄菊
 2017-11-22 00:30:51 416 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=97467461,spamdata=我能叫你QQ什么的吗，有事情跟你交流
 2017-11-22 00:31:32 874 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=64033760,spamdata=@ytqaq1n49t9wqq060c8y 欢迎
 2017-11-22 00:31:35 448 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=39651528,spamdata=没喜点了
 2017-11-22 00:32:57 830 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=12042362,spamdata=去年我在我们人民广场要饭，但是随着习大大的上台，我依然不是当初的要饭模样了，现在，我在人民公园要饭！
 2017-11-22 00:33:13 675 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=app_comment,uid=95925398,spamdata=勝利正啪啪啪呢
 2017-11-22 00:33:20 908 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=group_chat,uid=51508465,spamdata=微信读书6元。对于我来说要慢慢消化了，讲分析这本书的人很多
 2017-11-22 00:34:00 32 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=private_letter,uid=97362639,spamdata=桑拿案例：一家桑拿中心如何通过微信营销每月多赚60万的案例讲解，请関注公众呺：商道VIP，回复字母C，还可免，费，获，取一本《商道智慧》里面有135个经典商业模式、营销案例讲解，希望能帮到你！
 2017-11-22 00:35:23 605 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=private_letter,uid=97372717,spamdata=餐饮案例：一个餐馆老板的经营10万微信会员的O2O之路的案例讲解，请関注公众呺：商道VIP，回复字母C，还可免，费，获，取一本《商道智慧》里面有135个经典商业模式、营销案例讲解，希望能帮到你！
 2017-11-22 00:38:24 142 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=private_letter,uid=97154293,spamdata=能不能加你微信
 2017-11-22 00:40:03 372 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=96435209,spamdata=张学良抽烟喝酒打牌嫖娼
 2017-11-22 00:41:19 93 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=private_letter,uid=64417195,spamdata=加微信聊
 2017-11-22 00:41:35 811 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=private_letter,uid=37046801,spamdata=您好！已删除！本来只想交流推广，无心侵犯！抱歉给您带来不便！！
 2017-11-22 00:43:21 420 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=app_comment,uid=48151001,spamdata=傻逼
 2017-11-22 00:44:20 594 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=90600602,spamdata=幼稚园的老师  我都XXOO
 2017-11-22 00:44:38 349 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=private_letter,uid=66102660,spamdata=这里不像微信，QQ，像一片净土，只有你和我
 2017-11-22 00:45:36 349 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=private_letter,uid=97362639,spamdata=芒果案例：用微信一个月卖30万芒果！的案例讲解，请関注公众呺：商道VIP，回复字母C，还可免，费，获，取一本《商道智慧》里面有135个经典商业模式、营销案例讲解，希望能帮到你！
 2017-11-22 00:47:26 275 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=93088830,spamdata=荔枝
 2017-11-22 00:48:22 128 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=88096213,spamdata=喜点和喜钻是啥？懵了[可爱]
 2017-11-22 00:50:54 170 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=private_letter,uid=96159508,spamdata=餐饮案例：校园微信外卖实践， 四个月营业额破百万的案例讲解，请関注公众呺：商道VIP，回复字母C，还可免，费，获，取一本《商道智慧》里面有135个经典商业模式、营销案例讲解，希望能帮到你！
 2017-11-22 00:53:26 867 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=private_letter,uid=46469512,spamdata=微信
 2017-11-22 00:54:01 104 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=69334306,spamdata=推广一下，应该
 2017-11-22 00:55:12 927 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=76376318,spamdata=那个荔枝水果
 2017-11-22 00:55:23 706 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=91862852,spamdata=@一点夏本纪 你可以加qq群，里面会有通知开播时间。
 2017-11-22 00:55:41 857 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=95923744,spamdata=这耳洞有什么好怕的 啪啪啪几下就好了
 2017-11-22 00:56:47 678 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=85555885,spamdata=荔枝好吃么[偷笑]
 2017-11-22 00:57:02 296 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=80266316,spamdata=໒( ͡◕ ᴥ ◕͡ )७
 2017-11-22 00:58:54 43 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=private_letter,uid=96188357,spamdata=餐饮案例：一家连锁餐厅如何通过微信玩转100万会员？的案例讲解，请関注公众呺：商道VIP，回复字母B，还可免，费，获，取一本《商道智慧》里面有135个经典商业模式、营销案例讲解，希望能帮到你！
 2017-11-22 01:00:29 07 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=app_comment,uid=91193625,spamdata=李老师，麻烦给我份电子资料嘛，3141190990@qq.com
 2017-11-22 01:01:22 96 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=38929183,spamdata=qq
 2017-11-22 01:06:09 64 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=private_letter,uid=39709091,spamdata=我的动态里有我微信二维码，加我吧。
 2017-11-22 01:06:46 176 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=16958526,spamdata=你习惯他的说话方式吧
 2017-11-22 01:09:43 504 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=private_letter,uid=97372717,spamdata=餐饮案例：微信的威力，一顿饭搞定半个城市的案例讲解，请関注公众呺：商道VIP，回复字母C，还可免，费，获，取一本《商道智慧》里面有135个经典商业模式、营销案例讲解，希望能帮到你！
 2017-11-22 01:10:41 319 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=private_letter,uid=97327747,spamdata=餐饮案例：微信的威力，一顿饭搞定半个城市的案例讲解，请関注公众呺：商道VIP，回复字母C，还可免，费，获，取一本《商道智慧》里面有135个经典商业模式、营销案例讲解，希望能帮到你！
 2017-11-22 01:10:51 519 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=private_letter,uid=97372717,spamdata=芒果案例：用微信一个月卖30万芒果！的案例讲解，请関注公众呺：商道VIP，回复字母C，还可免，费，获，取一本《商道智慧》里面有135个经典商业模式、营销案例讲解，希望能帮到你！
 2017-11-22 01:12:28 882 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=75675063,spamdata=淘宝李晨同款心形石头
 2017-11-22 01:13:44 555 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=92099108,spamdata=哈哈哈(ಡωಡ)hiahiahia 
 2017-11-22 01:14:59 355 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=27242621,spamdata=qq音乐里有啊
 2017-11-22 01:16:49 975 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=private_letter,uid=97348041,spamdata=餐饮案例：肉夹馍用微信做营销，一天销售1200个的案例讲解，请関注公众呺：商道VIP，回复字母C，还可免，费，获，取一本《商道智慧》里面有135个经典商业模式、营销案例讲解，希望能帮到你！
 2017-11-22 01:18:35 977 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=22436708,spamdata=@27_执铭 你特么的…[拜拜]
 2017-11-22 01:18:47 327 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=private_letter,uid=97372717,spamdata=餐饮案例：一家连锁餐厅如何通过微信玩转100万会员？的案例讲解，请関注公众呺：商道VIP，回复字母C，还可免，费，获，取一本《商道智慧》里面有135个经典商业模式、营销案例讲解，希望能帮到你！
 2017-11-22 01:20:51 829 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=95924031,spamdata=qq游戏大厅
 2017-11-22 01:23:36 384 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=95909157,spamdata=那就是加藤鹰老师
 2017-11-22 01:23:55 09 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=97469514,spamdata=XY需要充值喜钻加QQ；1404802663 先货
 2017-11-22 01:24:36 822 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=39960310,spamdata=深夜总会让人的情绪被放大
 2017-11-22 01:24:59 381 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=private_letter,uid=94245431,spamdata=加微信？ [哈哈] 等我去LA 找你玩 
 2017-11-22 01:25:19 612 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=97469514,spamdata=IOO沅=9萬嘻鉆+QQ：1404802663先給
 2017-11-22 01:26:11 692 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=86650786,spamdata=我也饿( •̥́ ˍ •̀ू )，提前把早饭  吃了
 2017-11-22 01:26:38 321 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=app_comment,uid=54997858,spamdata=听着紫荆的故事，度过很多美好的时间！主播辛苦了，50喜点，一点心意
 2017-11-22 01:26:50 879 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=app_comment,uid=54997858,spamdata=听着紫荆的故事，度过很多美好的时间！主播辛苦了，五十喜点，一点心意
 2017-11-22 01:28:43 24 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=85548882,spamdata=观音坐莲，老汉推车
 2017-11-22 01:29:08 782 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=97457080,spamdata=色即是空[嘻嘻]
 2017-11-22 01:32:51 704 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=private_letter,uid=97336221,spamdata=桑拿案例：一家桑拿中心如何通过微信营销每月多赚60万的案例讲解，请関注公众呺：商道VIP，回复字母C，还可免，费，获，取一本《商道智慧》里面有135个经典商业模式、营销案例讲解，希望能帮到你！
 2017-11-22 01:34:11 777 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=93710258,spamdata=@需要加我QQ   刚才还50元二十二万呢
 2017-11-22 01:37:02 102 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=private_letter,uid=97372717,spamdata=餐饮案例：一家连锁餐厅如何通过微信玩转100万会员？的案例讲解，请関注公众呺：商道VIP，回复字母C，还可免，费，获，取一本《商道智慧》里面有135个经典商业模式、营销案例讲解，希望能帮到你！
 2017-11-22 01:38:10 90 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=app_comment,uid=80656600,spamdata=这女主真是傻逼一样的脑子
 2017-11-22 01:45:39 63 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=33948285,spamdata=<font color="green">一个人失忆
 2017-11-22 01:47:39 915 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=77695456,spamdata=<font color＝"green">原谅色[阴险]
 2017-11-22 01:47:44 522 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=32972907,spamdata=心塞(´-ωก`)
 2017-11-22 01:48:02 836 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=96529809,spamdata=我还有蜻蜓
 2017-11-22 01:49:26 73 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=app_comment,uid=92337526,spamdata=加我的微信xay20050201进群学习金融
 2017-11-22 01:51:42 409 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=80929156,spamdata=荔枝
 2017-11-22 01:52:07 211 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=app_comment,uid=60646470,spamdata=傻逼作者傻逼剧情，两个天珠师冒险去偷袭，脑残
 2017-11-22 01:52:52 760 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=75675063,spamdata=看天线宝宝
 2017-11-22 01:55:13 330 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=96047999,spamdata=好吧那我去QQ音乐睡了
 2017-11-22 01:56:06 651 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=97469945,spamdata=是的，我以前玩陌陌直播
 2017-11-22 01:56:52 634 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=97469945,spamdata=momo
 2017-11-22 01:57:00 672 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=private_letter,uid=97372717,spamdata=芒果案例：用微信一个月卖30万芒果！的案例讲解，请関注公众呺：商道VIP，回复字母C，还可免，费，获，取一本《商道智慧》里面有135个经典商业模式、营销案例讲解，希望能帮到你！
 2017-11-22 01:58:23 32 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=private_letter,uid=97327747,spamdata=芒果案例：用微信一个月卖30万芒果！的案例讲解，请関注公众呺：商道VIP，回复字母C，还可免，费，获，取一本《商道智慧》里面有135个经典商业模式、营销案例讲解，希望能帮到你！
 2017-11-22 02:00:00 94 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=20831389,spamdata=是不是ios系统冲喜点比安卓亏？
 2017-11-22 02:01:44 547 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=app_comment,uid=11539321,spamdata=扶你(ಡωಡ)
 2017-11-22 02:02:08 668 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=96641482,spamdata=管理都去啪啪啪了
 2017-11-22 02:02:57 909 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=private_letter,uid=97336221,spamdata=水果案例：一家社区小店的微信营销的案例讲解，请関注公众呺：商道VIP，回复字母C，还可免，费，获，取一本《商道智慧》里面有135个经典商业模式、营销案例讲解，希望能帮到你！
 2017-11-22 02:03:30 859 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=private_letter,uid=40045938,spamdata=老师你好，怎么能找到你，我的阴道壁膨出，还有由于长期有黄带阴道壁长出来一些疣体，经常外阴璧痒，有时出小疹子，我的霉菌阴道炎也啊好多年了，时好时坏。我想去你那治疗
 2017-11-22 02:03:39 365 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=private_letter,uid=62441687,spamdata=亲，加你微信呗[太开心]
 2017-11-22 02:07:01 265 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=private_letter,uid=97362639,spamdata=餐饮案例：一个餐馆老板的经营10万微信会员的O2O之路的案例讲解，请関注公众呺：商道VIP，回复字母C，还可免，费，获，取一本《商道智慧》里面有135个经典商业模式、营销案例讲解，希望能帮到你！
 2017-11-22 02:08:16 230 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=75458433,spamdata=爆爆乳照么~
 2017-11-22 02:10:27 00 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=app_comment,uid=45286186,spamdata=湃哥最近吃了蚁力神了
 2017-11-22 02:11:55 816 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=private_letter,uid=90164218,spamdata=你可以加我微信么
 2017-11-22 02:13:16 474 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=82188766,spamdata=淘宝专卖
 2017-11-22 02:15:26 409 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=app_comment,uid=76508807,spamdata=老铁给我一分啊353789875@qq.com
 2017-11-22 02:16:01 725 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=48259078,spamdata=淘宝有？
 2017-11-22 02:16:07 730 [com.ximalaya.search.filter.textcheck.service.TextCheckService]-[INFO] isSapm=true,channel=room_chat,uid=91669797,spamdata=啪啪啪不是不穿嘛
